1.000000000000000000e+00,9.890110045671463013e-02,6.451612710952758789e-02,5.999999865889549255e-02,4.687500000000000000e-02,5.357142910361289978e-02,1.014492735266685486e-01,5.490196347236633301e-01,1.000000014901161194e-01,1.265060305595397949e-01,8.235294371843338013e-02,1.785714365541934967e-02,2.337662279605865479e-01,1.754385977983474731e-02,3.076923079788684845e-02,7.894736528396606445e-02,5.797101557254791260e-02,4.827586114406585693e-01,6.415094137191772461e-01,2.985074557363986969e-02,4.545454680919647217e-01,8.955223858356475830e-02,1.000000014901161194e-01,1.145833358168601990e-01,8.823529630899429321e-02,3.499999940395355225e-01,4.687500000000000000e-02,5.645161122083663940e-02,1.067961156368255615e-01,1.020408198237419128e-01,8.823529630899429321e-02,5.063291266560554504e-02,2.461538463830947876e-01,7.017543911933898926e-02,7.216494530439376831e-02,9.677419066429138184e-02,2.968750000000000000e-01,3.999999910593032837e-02,4.347826167941093445e-02,7.766990363597869873e-02,2.153846174478530884e-01,9.565217047929763794e-02,7.999999821186065674e-02,7.575757801532745361e-02,4.347826167941093445e-02,1.851851865649223328e-02,4.651162773370742798e-02,8.823529630899429321e-02,8.771929889917373657e-02,1.494252830743789673e-01,5.797101557254791260e-02,9.523809701204299927e-02,4.687500000000000000e-02,7.352941483259201050e-02,6.111111044883728027e-01,8.737864345312118530e-02,5.454545468091964722e-02,5.785124003887176514e-02,8.791209012269973755e-02,2.647058963775634766e-01,7.142857462167739868e-02,8.474576473236083984e-02,1.444444507360458374e-01,5.797101557254791260e-02,6.741572916507720947e-02,8.045977354049682617e-02,7.446808367967605591e-02,7.575757801532745361e-02,7.142857462167739868e-02,2.222222238779067993e-01,8.791209012269973755e-02,5.952380970120429993e-02,1.562500000000000000e-01,1.028037369251251221e-01,5.970149114727973938e-02,1.147540956735610962e-01,1.923076994717121124e-02,1.041666641831398010e-01,2.531645633280277252e-02,7.999999821186065674e-02,6.153846159577369690e-02,8.264462649822235107e-02,5.970149114727973938e-02,5.925925821065902710e-02,6.569343060255050659e-02,6.153846159577369690e-02,9.523809701204299927e-02
9.890110045671463013e-02,1.000000000000000000e+00,9.333333373069763184e-02,6.153846159577369690e-02,3.750000149011611938e-02,5.633802711963653564e-02,9.523809701204299927e-02,1.309523880481719971e-01,1.428571492433547974e-01,6.282722204923629761e-02,1.020408198237419128e-01,5.797101557254791260e-02,1.326530575752258301e-01,7.246376574039459229e-02,3.750000149011611938e-02,1.011235937476158142e-01,8.536585420370101929e-02,1.208791211247444153e-01,9.574468433856964111e-02,4.938271641731262207e-02,1.428571492433547974e-01,7.228915393352508545e-02,1.044776141643524170e-01,1.284403651952743530e-01,1.339285671710968018e-01,1.547619104385375977e-01,1.216216236352920532e-01,1.307692378759384155e-01,1.403508782386779785e-01,1.071428582072257996e-01,1.006711423397064209e-01,1.000000014901161194e-01,1.279069781303405762e-01,5.479452013969421387e-02,1.428571492433547974e-01,1.132075488567352295e-01,1.511627882719039917e-01,3.030303120613098145e-02,7.317072898149490356e-02,1.140350848436355591e-01,1.309523880481719971e-01,1.093750000000000000e-01,1.149425283074378967e-01,6.097561120986938477e-02,4.761904850602149963e-02,2.898550778627395630e-02,9.278350323438644409e-02,8.433734625577926636e-02,8.333333581686019897e-02,1.047619059681892395e-01,1.124999970197677612e-01,9.090909361839294434e-02,3.750000149011611938e-02,9.876543283462524414e-02,1.195652186870574951e-01,8.474576473236083984e-02,5.714285746216773987e-02,1.162790730595588684e-01,1.057692319154739380e-01,1.086956486105918884e-01,7.042253762483596802e-02,1.338582634925842285e-01,1.018518507480621338e-01,8.536585420370101929e-02,1.443298906087875366e-01,1.458333283662796021e-01,7.339449226856231689e-02,1.048951074481010437e-01,7.079645991325378418e-02,6.896551698446273804e-02,1.057692319154739380e-01,9.375000000000000000e-02,9.756097197532653809e-02,1.074380129575729370e-01,1.012658253312110901e-01,6.329113990068435669e-02,4.545454680919647217e-02,6.486486196517944336e-01,7.777778059244155884e-02,7.692307978868484497e-02,6.250000000000000000e-02,1.307692378759384155e-01,1.205673739314079285e-01,1.197183132171630859e-01,1.489361673593521118e-01,8.974359184503555298e-02,7.594936341047286987e-02
6.451612710952758789e-02,9.333333373069763184e-02,1.000000000000000000e+00,6.060606241226196289e-02,4.255319014191627502e-02,2.500000037252902985e-02,5.454545468091964722e-02,1.090909093618392944e-01,6.060606241226196289e-02,5.624999850988388062e-02,1.044776141643524170e-01,2.631578966975212097e-02,1.000000014901161194e-01,2.564102597534656525e-02,4.255319014191627502e-02,6.666667014360427856e-02,5.769230797886848450e-02,6.250000000000000000e-02,6.153846159577369690e-02,4.081632569432258606e-02,8.771929889917373657e-02,1.956521719694137573e-01,7.547169923782348633e-02,9.876543283462524414e-02,4.494382068514823914e-02,1.052631586790084839e-01,8.888889104127883911e-02,4.629629477858543396e-02,4.347826167941093445e-02,4.651162773370742798e-02,3.999999910593032837e-02,8.333333581686019897e-02,1.052631586790084839e-01,1.944444477558135986e-01,3.614457696676254272e-02,7.692307978868484497e-02,8.333333581686019897e-02,6.250000000000000000e-02,5.882352963089942932e-02,9.411764889955520630e-02,8.928571641445159912e-02,6.930693238973617554e-02,8.620689809322357178e-02,5.999999865889549255e-02,3.846153989434242249e-02,0.000000000000000000e+00,5.882352963089942932e-02,5.660377442836761475e-02,2.941176593303680420e-01,1.081081107258796692e-01,7.843137532472610474e-02,5.714285746216773987e-02,4.255319014191627502e-02,1.000000014901161194e-01,6.153846159577369690e-02,9.302325546741485596e-02,2.564102597534656525e-02,4.761904850602149963e-02,1.250000000000000000e-01,7.936508208513259888e-02,5.000000074505805969e-02,3.773584961891174316e-02,1.184210553765296936e-01,7.843137532472610474e-02,6.944444775581359863e-02,7.042253762483596802e-02,1.216216236352920532e-01,4.201680794358253479e-02,7.407407462596893311e-02,3.508771955966949463e-02,1.095890402793884277e-01,7.575757801532745361e-02,1.199999973177909851e-01,4.166666790843009949e-02,1.041666641831398010e-01,2.500000000000000000e-01,0.000000000000000000e+00,8.641975373029708862e-02,5.000000074505805969e-02,5.882352963089942932e-02,1.590909063816070557e-01,4.629629477858543396e-02,5.982905998826026917e-02,5.932203307747840881e-02,5.785124003887176514e-02,8.510638028383255005e-02,6.250000000000000000e-02
5.999999865889549255e-02,6.153846159577369690e-02,6.060606241226196289e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.142857462167739868e-02,6.666667014360427856e-02,9.615384787321090698e-02,3.311258181929588318e-02,5.172413960099220276e-02,3.999999910593032837e-02,8.474576473236083984e-02,0.000000000000000000e+00,2.857142873108386993e-02,6.250000000000000000e-02,5.000000074505805969e-02,5.769230797886848450e-02,5.660377442836761475e-02,2.702702768146991730e-02,6.521739065647125244e-02,1.351351290941238403e-01,5.208333209156990051e-02,5.555555596947669983e-02,3.896103799343109131e-02,6.382978707551956177e-02,5.882352963089942932e-02,2.040816284716129303e-02,3.750000149011611938e-02,4.054053872823715210e-02,2.631578966975212097e-02,6.122449040412902832e-02,2.040816284716129303e-02,3.448275849223136902e-02,2.816901355981826782e-02,4.411764815449714661e-02,6.122449040412902832e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.263157933950424194e-02,9.090909361839294434e-02,3.260869532823562622e-02,2.040816284716129303e-02,5.263157933950424194e-02,2.500000037252902985e-02,1.428571492433547974e-01,3.508771955966949463e-02,4.878048598766326904e-02,6.896551698446273804e-02,9.523809701204299927e-02,7.692307978868484497e-02,3.389830514788627625e-02,2.857142873108386993e-02,2.439024299383163452e-02,7.692307978868484497e-02,5.194805189967155457e-02,0.000000000000000000e+00,2.105263248085975647e-02,4.615384712815284729e-02,3.773584961891174316e-02,0.000000000000000000e+00,4.301075264811515808e-02,4.347826167941093445e-02,5.000000074505805969e-02,8.474576473236083984e-02,3.278688341379165649e-02,2.941176481544971466e-02,2.777777798473834991e-02,4.225352033972740173e-02,6.976744532585144043e-02,4.615384712815284729e-02,7.407407462596893311e-02,7.500000298023223877e-02,2.352941222488880157e-02,2.564102597534656525e-02,8.823529630899429321e-02,0.000000000000000000e+00,8.695652335882186890e-02,4.166666790843009949e-02,1.500000059604644775e-01,5.555555596947669983e-02,3.092783503234386444e-02,1.834862306714057922e-02,1.818181760609149933e-02,2.678571455180644989e-02,2.702702768146991730e-02,2.702702768146991730e-02
4.687500000000000000e-02,3.750000149011611938e-02,4.255319014191627502e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.351351290941238403e-01,1.724137924611568451e-02,6.896551698446273804e-02,5.970149114727973938e-02,4.938271641731262207e-02,7.142857462167739868e-02,8.108107745647430420e-02,8.333333581686019897e-02,7.894736528396606445e-02,1.111111119389533997e-01,3.174603357911109924e-02,7.692307978868484497e-02,4.545454680919647217e-02,4.477611929178237915e-02,3.999999910593032837e-02,6.779661029577255249e-02,5.660377442836761475e-02,4.545454680919647217e-02,5.882352963089942932e-02,4.444444552063941956e-02,6.666667014360427856e-02,4.166666790843009949e-02,2.702702768146991730e-02,5.434782430529594421e-02,3.409091010689735413e-02,2.343750000000000000e-02,1.538461539894342422e-02,6.666667014360427856e-02,4.761904850602149963e-02,4.819276928901672363e-02,4.938271641731262207e-02,8.196721225976943970e-02,1.290322542190551758e-01,7.843137532472610474e-02,5.617977678775787354e-02,3.333333507180213928e-02,5.825242772698402405e-02,3.225806355476379395e-02,0.000000000000000000e+00,7.843137532472610474e-02,2.702702768146991730e-02,2.816901355981826782e-02,7.547169923782348633e-02,2.272727340459823608e-02,7.792207598686218262e-02,1.818181760609149933e-02,5.633802711963653564e-02,0.000000000000000000e+00,1.666666716337203979e-01,4.477611929178237915e-02,4.395604506134986877e-02,7.894736528396606445e-02,3.738317638635635376e-02,7.894736528396606445e-02,2.985074557363986969e-02,7.500000298023223877e-02,1.834862306714057922e-02,7.500000298023223877e-02,9.803921729326248169e-02,3.999999910593032837e-02,4.054053872823715210e-02,1.204819232225418091e-02,2.459016442298889160e-02,4.761904850602149963e-02,7.142857462167739868e-02,9.333333373069763184e-02,4.347826167941093445e-02,7.547169923782348633e-02,3.061224520206451416e-02,1.886792480945587158e-02,4.081632569432258606e-02,5.882352963089942932e-02,3.488372266292572021e-02,4.918032884597778320e-02,0.000000000000000000e+00,3.999999910593032837e-02,4.587155953049659729e-02,4.166666790843009949e-02,5.000000074505805969e-02,4.032257944345474243e-02,1.063829809427261353e-01,1.304347813129425049e-01
5.357142910361289978e-02,5.633802711963653564e-02,2.500000037252902985e-02,0.000000000000000000e+00,1.351351290941238403e-01,1.000000000000000000e+00,1.999999955296516418e-02,7.999999821186065674e-02,1.666666716337203979e-01,3.184713423252105713e-02,8.064515888690948486e-02,6.666667014360427856e-02,6.060606241226196289e-02,1.379310339689254761e-01,1.052631586790084839e-01,3.636363521218299866e-02,2.000000029802322388e-01,5.172413960099220276e-02,5.084745585918426514e-02,4.761904850602149963e-02,1.000000014901161194e-01,9.090909361839294434e-02,3.883495181798934937e-02,5.128205195069313049e-02,6.172839552164077759e-02,7.692307978868484497e-02,5.000000074505805969e-02,3.921568766236305237e-02,7.228915393352508545e-02,2.469135820865631104e-02,3.361344709992408752e-02,1.754385977983474731e-02,5.660377442836761475e-02,2.857142873108386993e-02,3.947368264198303223e-02,1.315789483487606049e-02,9.433962404727935791e-02,1.739130467176437378e-01,6.818182021379470825e-02,4.878048598766326904e-02,5.882352963089942932e-02,4.123711213469505310e-02,3.703703731298446655e-02,0.000000000000000000e+00,9.302325546741485596e-02,7.142857462167739868e-02,4.838709533214569092e-02,1.395348906517028809e-01,0.000000000000000000e+00,1.363636404275894165e-01,2.127659507095813751e-02,8.064515888690948486e-02,0.000000000000000000e+00,6.666667014360427856e-02,5.084745585918426514e-02,3.571428731083869934e-02,1.379310339689254761e-01,4.040404036641120911e-02,8.823529630899429321e-02,3.389830514788627625e-02,1.666666716337203979e-01,2.999999932944774628e-02,1.304347813129425049e-01,1.162790730595588684e-01,4.477611929178237915e-02,7.812500000000000000e-02,1.333333365619182587e-02,3.539822995662689209e-02,3.896103799343109131e-02,8.333333581686019897e-02,5.714285746216773987e-02,1.228070184588432312e-01,8.888889104127883911e-02,2.197802253067493439e-02,2.222222276031970978e-02,2.380952425301074982e-02,0.000000000000000000e+00,6.578947603702545166e-02,7.692307978868484497e-02,3.571428731083869934e-02,4.761904850602149963e-02,4.950495064258575439e-02,4.464285820722579956e-02,5.357142910361289978e-02,5.217391252517700195e-02,1.578947305679321289e-01,7.317072898149490356e-02
1.014492735266685486e-01,9.523809701204299927e-02,5.454545468091964722e-02,7.142857462167739868e-02,1.724137924611568451e-02,1.999999955296516418e-02,1.000000000000000000e+00,9.230769425630569458e-02,9.589041024446487427e-02,3.468208014965057373e-02,9.090909361839294434e-02,4.255319014191627502e-02,7.407407462596893311e-02,0.000000000000000000e+00,1.724137924611568451e-02,1.044776141643524170e-01,6.557376682758331299e-02,9.859155118465423584e-02,9.722222387790679932e-02,1.666666753590106964e-02,9.090909361839294434e-02,8.333333581686019897e-02,4.201680794358253479e-02,8.791209012269973755e-02,4.040404036641120911e-02,8.955223858356475830e-02,9.259258955717086792e-02,5.128205195069313049e-02,4.950495064258575439e-02,5.263157933950424194e-02,3.703703731298446655e-02,5.633802711963653564e-02,5.797101557254791260e-02,3.921568766236305237e-02,6.666667014360427856e-02,1.058823540806770325e-01,7.142857462167739868e-02,0.000000000000000000e+00,3.225806355476379395e-02,1.075268834829330444e-01,1.269841343164443970e-01,7.272727042436599731e-02,4.285714402794837952e-02,2.599999904632568359e-01,1.587301678955554962e-02,4.444444552063941956e-02,3.797468170523643494e-02,6.451612710952758789e-02,7.999999821186065674e-02,6.976744532585144043e-02,6.557376682758331299e-02,5.000000074505805969e-02,3.508771955966949463e-02,4.838709533214569092e-02,9.722222387790679932e-02,1.063829809427261353e-01,0.000000000000000000e+00,3.448275849223136902e-02,5.813953652977943420e-02,8.333333581686019897e-02,3.999999910593032837e-02,4.347826167941093445e-02,6.741572916507720947e-02,8.333333581686019897e-02,8.749999850988388062e-02,7.500000298023223877e-02,3.333333507180213928e-02,3.875968977808952332e-02,7.777778059244155884e-02,2.985074557363986969e-02,7.058823853731155396e-02,6.578947603702545166e-02,1.000000014901161194e-01,4.761904850602149963e-02,5.000000074505805969e-02,5.263157933950424194e-02,2.272727340459823608e-02,8.888889104127883911e-02,2.816901355981826782e-02,6.976744532585144043e-02,5.172413960099220276e-02,5.128205195069313049e-02,7.199999690055847168e-02,6.299212574958801270e-02,6.976744532585144043e-02,5.172413960099220276e-02,1.296296268701553345e-01
5.490196347236633301e-01,1.309523880481719971e-01,1.090909093618392944e-01,6.666667014360427856e-02,6.896551698446273804e-02,7.999999821186065674e-02,9.230769425630569458e-02,1.000000000000000000e+00,1.066666692495346069e-01,1.375000029802322388e-01,1.012658253312110901e-01,3.999999910593032837e-02,2.857142984867095947e-01,3.921568766236305237e-02,5.084745585918426514e-02,8.450704067945480347e-02,7.936508208513259888e-02,3.499999940395355225e-01,4.385964870452880859e-01,4.918032884597778320e-02,6.304348111152648926e-01,1.147540956735610962e-01,1.140350848436355591e-01,1.333333402872085571e-01,1.157894730567932129e-01,6.170212626457214355e-01,8.771929889917373657e-02,8.620689809322357178e-02,1.354166716337203979e-01,1.318681389093399048e-01,1.085271313786506653e-01,8.333333581686019897e-02,2.666666805744171143e-01,7.692307978868484497e-02,7.608695328235626221e-02,7.777778059244155884e-02,3.928571343421936035e-01,6.818182021379470825e-02,6.349206715822219849e-02,9.278350323438644409e-02,1.562500000000000000e-01,9.009008854627609253e-02,1.176470592617988586e-01,8.196721225976943970e-02,6.349206715822219849e-02,2.040816284716129303e-02,7.594936341047286987e-02,1.129032224416732788e-01,9.615384787321090698e-02,1.445783078670501709e-01,9.677419066429138184e-02,1.153846159577369690e-01,5.084745585918426514e-02,1.147540956735610962e-01,5.471698045730590820e-01,9.183673560619354248e-02,8.163265138864517212e-02,8.849557489156723022e-02,1.190476194024085999e-01,2.857142984867095947e-01,7.843137532472610474e-02,1.081081107258796692e-01,1.395348906517028809e-01,7.936508208513259888e-02,7.142857462167739868e-02,8.536585420370101929e-02,7.865168899297714233e-02,9.600000083446502686e-02,6.382978707551956177e-02,2.413793057203292847e-01,9.302325546741485596e-02,7.692307978868484497e-02,1.694915294647216797e-01,1.188118830323219299e-01,1.000000014901161194e-01,1.250000000000000000e-01,2.127659507095813751e-02,1.348314583301544189e-01,4.109589010477066040e-02,8.888889104127883911e-02,8.474576473236083984e-02,9.565217047929763794e-02,7.031250000000000000e-02,6.976744532585144043e-02,7.633587718009948730e-02,8.474576473236083984e-02,1.228070184588432312e-01
1.000000014901161194e-01,1.428571492433547974e-01,6.060606241226196289e-02,9.615384787321090698e-02,5.970149114727973938e-02,1.666666716337203979e-01,9.589041024446487427e-02,1.066666692495346069e-01,1.000000000000000000e+00,6.703910976648330688e-02,1.428571492433547974e-01,7.017543911933898926e-02,1.379310339689254761e-01,8.771929889917373657e-02,1.639344245195388794e-01,1.168831139802932739e-01,5.098039507865905762e-01,9.756097197532653809e-02,1.097560971975326538e-01,1.230769231915473938e-01,1.351351290941238403e-01,1.159420311450958252e-01,1.056910604238510132e-01,1.443298906087875366e-01,7.476635277271270752e-02,1.038961037993431091e-01,7.575757801532745361e-02,6.299212574958801270e-02,8.256880939006805420e-02,6.666667014360427856e-02,5.555555596947669983e-02,7.407407462596893311e-02,8.974359184503555298e-02,6.557376682758331299e-02,1.134020611643791199e-01,1.397849470376968384e-01,1.447368413209915161e-01,5.660377442836761475e-02,1.343283653259277344e-01,1.386138647794723511e-01,1.369863003492355347e-01,1.111111119389533997e-01,6.250000000000000000e-02,7.142857462167739868e-02,1.515151560306549072e-01,1.800000071525573730e-01,6.818182021379470825e-02,3.220339119434356689e-01,6.451612710952758789e-02,2.093023210763931274e-01,1.000000014901161194e-01,9.090909361839294434e-02,5.970149114727973938e-02,8.450704067945480347e-02,9.638553857803344727e-02,1.262135952711105347e-01,8.771929889917373657e-02,6.451612710952758789e-02,1.195652186870574951e-01,7.142857462167739868e-02,1.228070184588432312e-01,7.317072898149490356e-02,1.505376398563385010e-01,1.492537260055541992e-01,1.785714328289031982e-01,1.395348906517028809e-01,3.960395976901054382e-02,5.797101557254791260e-02,1.122448965907096863e-01,7.999999821186065674e-02,1.318681389093399048e-01,1.481481492519378662e-01,1.304347813129425049e-01,7.964602112770080566e-02,7.142857462167739868e-02,5.882352963089942932e-02,1.785714365541934967e-02,1.578947305679321289e-01,8.974359184503555298e-02,7.407407462596893311e-02,1.967213153839111328e-01,8.870967477560043335e-02,8.955223858356475830e-02,8.088235557079315186e-02,9.489051252603530884e-02,1.587301641702651978e-01,8.955223858356475830e-02
1.265060305595397949e-01,6.282722204923629761e-02,5.624999850988388062e-02,3.311258181929588318e-02,4.938271641731262207e-02,3.184713423252105713e-02,3.468208014965057373e-02,1.375000029802322388e-01,6.703910976648330688e-02,1.000000000000000000e+00,1.142857149243354797e-01,4.575163498520851135e-02,1.123595535755157471e-01,1.898734085261821747e-02,4.938271641731262207e-02,6.321839243173599243e-02,5.389221385121345520e-02,1.052631586790084839e-01,1.111111119389533997e-01,2.994011901319026947e-02,1.296296268701553345e-01,7.317072898149490356e-02,1.352656930685043335e-01,9.375000000000000000e-02,9.183673560619354248e-02,1.219512224197387695e-01,4.294478520750999451e-02,1.037735864520072937e-01,1.128205135464668274e-01,1.047120392322540283e-01,9.606987237930297852e-02,5.084745585918426514e-02,8.875739574432373047e-02,4.458598792552947998e-02,5.612244829535484314e-02,5.670103058218955994e-02,1.204819306731224060e-01,4.026845470070838928e-02,2.941176481544971466e-02,9.183673560619354248e-02,6.432748585939407349e-02,1.009615361690521240e-01,4.545454680919647217e-02,4.191616922616958618e-02,4.166666790843009949e-02,1.282051298767328262e-02,4.891304299235343933e-02,7.926829159259796143e-02,5.095541477203369141e-02,1.092896163463592529e-01,4.142011702060699463e-02,8.938547223806381226e-02,2.409638464450836182e-02,6.666667014360427856e-02,1.242603585124015808e-01,8.040200918912887573e-02,2.547770738601684570e-02,1.000000014901161194e-01,1.098901107907295227e-01,9.883721172809600830e-02,2.515723183751106262e-02,1.213592216372489929e-01,1.016042754054069519e-01,7.975459843873977661e-02,5.882352963089942932e-02,4.787234216928482056e-02,8.510638028383255005e-02,8.888889104127883911e-02,1.005290970206260681e-01,1.042944788932800293e-01,8.602150529623031616e-02,6.666667014360427856e-02,5.988023802638053894e-02,1.049999967217445374e-01,3.571428731083869934e-02,6.875000149011611938e-02,0.000000000000000000e+00,6.632652878761291504e-02,3.370786458253860474e-02,2.614379115402698517e-02,4.242424294352531433e-02,9.859155118465423584e-02,8.407079428434371948e-02,8.849557489156723022e-02,8.260869234800338745e-02,5.521472543478012085e-02,6.172839552164077759e-02
